success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,generalMultiple,PROLIFIC_PID,SESSION_ID,batchId,participant_number,genuine_first,choose_pretender,total_points,pretend_instructions,nonpretend_instructions,view_history,rt,responses,question_order,correct,test_part,grid,click_log,final_grid_state,num_clicks,points,cheat,grid_number,replay_log,decision,genuine_player,cheat_player,cheater,noncheater
,instructions,32,1202903,0.0-11.0-1.0,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,"[{""page_index"":0,""viewing_time"":7009.405000000726}]",7010.435000000056,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,33,1275607,0.0-11.0-0.1,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,,,,,0.0,judge,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",,,,,,2.0,"['left', 'right']",left,222.0,228.0,right,left
,instructions,34,1278759,0.0-11.0-1.1,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,"[{""page_index"":0,""viewing_time"":3148.1299999977928}]",3149.085000000894,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,35,1357115,0.0-11.0-0.2,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,,,,,1.0,judge,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",,,,,,3.0,"['left', 'right']",left,211.0,235.0,left,right
,instructions,36,1360965,0.0-11.0-1.2,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,"[{""page_index"":0,""viewing_time"":3845.5349999968894}]",3846.1949999984354,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,37,1393687,0.0-11.0-0.3,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,,,,,1.0,judge,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",,,,,,0.0,"['left', 'right']",right,215.0,231.0,right,left
,instructions,38,1396660,0.0-11.0-1.3,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,"[{""page_index"":0,""viewing_time"":2967.605000001611}]",2968.4349999988917,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,39,1475437,0.0-11.0-0.4,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,,,,,1.0,judge,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",,,,,,1.0,"['left', 'right']",right,220.0,219.0,right,left
,instructions,40,1477245,0.0-11.0-1.4,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,"[{""page_index"":0,""viewing_time"":1803.5349999989849}]",1804.5549999987707,,,,,,,,,,,,,,,,,
,survey-text,41,1592358,0.0-12.0,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,,115102.29999999865,"{""debrief"":""i always would click the squares in the middle of the board regardless of if i had hints or not. i tried to identify players with and without hints to see if they had a methodological way of going about the game, but this sometimes didnt work becasue some players were seemingly random with how they played""}",,,,,,,,,,,,,,,,
,survey-text,42,1604088,0.0-13.0,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,,11721.754999998491,"{""worker_comments"":""""}",,,,,,,,,,,,,,,,
,instructions,43,1618965,0.0-14.0,61814837a8ff57d06daa2c8c,,60fd39f4f28721917ea1bed3,61819f3e21806a79ebc6e403,3016,243,False,False,75,1,1,"[{""page_index"":0,""viewing_time"":14873.195000000065}]",14874.80499999947,,,,,,,,,,,,,,,,,
1.0,fullscreen,0,3158,0.0-0.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,,,,,,,,,,,,,,
,instructions,1,59709,0.0-1.0-0.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":11420.699999999255},{""page_index"":1,""viewing_time"":6316.800000000745},{""page_index"":2,""viewing_time"":14968.29999999702},{""page_index"":3,""viewing_time"":23838.900000002235}]",56547.599999997765,,,,,,,,,,,,,,,,,
,survey-multi-choice,2,66506,0.0-1.0-1.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,6792.0,"{""Q0"":""... sink all ships with as <b>few clicks</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,
,instructions,3,70639,0.0-2.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":4130.699999999255}]",4131.300000000745,,,,,,,,,,,,,,,,,
,Battleships,4,109539,0.0-3.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,,"[['0', '0', '0', '0'], ['A', '0', 'B', 'B'], ['A', '0', '0', '0'], ['0', '0', '0', '0']]","{'i': [3, 3, 2, 2, 2, 1, 0, 1, 0, 1, 2, 0, 0, 1], 'j': [0, 1, 1, 2, 3, 3, 2, 1, 0, 0, 0, 1, 3, 2], 't': [2802.2000000029802, 5570.10000000149, 8520.900000002235, 11871.60000000149, 13585.400000002235, 15369.60000000149, 18319.70000000298, 21204.20000000298, 22569.10000000149, 24003.400000002235, 32154, 34887.70000000298, 36019.60000000149, 36753.400000002235], 'hit': ['0', '0', '0', '0', '0', 'B', '0', '0', '0', 'A', 'A', '0', '0', 'B']}","[['sea', 'sea', 'sea', 'sea'], ['ship', 'sea', 'ship', 'ship'], ['ship', 'sea', 'sea', 'sea'], ['sea', 'sea', 'unknown', 'unknown']]",14.0,2.0,0.0,,,,,,,
,instructions,5,147820,0.0-4.0-0.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":5663.699999999255},{""page_index"":1,""viewing_time"":9634.60000000149},{""page_index"":2,""viewing_time"":9195.699999999255},{""page_index"":3,""viewing_time"":13783.10000000149}]",38279.60000000149,,,,,,,,,,,,,,,,,
,survey-multi-choice,6,156322,0.0-4.0-1.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,8499.39999999851,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",[0],1.0,multichoice_pretend,,,,,,,,,,,,,
,Battleships,7,193505,0.0-5.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]","{'i': [0, 1, 2, 2, 3, 3, 3, 0, 1, 1, 3], 'j': [0, 1, 2, 1, 3, 1, 2, 3, 2, 0, 0], 't': [9989.599999997765, 12539.5, 15639.699999999255, 18005.800000000745, 21589.5, 24340.199999999255, 27389.89999999851, 29256.699999999255, 31223.699999999255, 33206.39999999851, 35040.699999999255], 'hit': ['0', '0', 'B', '0', '0', 'A', '0', '0', 'B', '0', 'A']}","[['sea', 'unknown', 'unknown', 'sea'], ['sea', 'sea', 'ship', 'unknown'], ['unknown', 'sea', 'ship', 'unknown'], ['ship', 'ship', 'sea', 'sea']]",11.0,5.0,1.0,,,,,,,
,instructions,8,212556,0.0-6.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":19047.89999999851}]",19049.199999999255,,,,,,,,,,,,,,,,,
,Battleships,9,268222,0.0-7.0-0.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,pretend,"[['0', 'A', '0', '0', '0'], ['0', 'A', '0', 'B', 'B'], ['0', 'A', '0', '0', '0'], ['0', '0', 'C', '0', '0'], ['0', '0', 'C', '0', '0']]","{'i': [4, 3, 1, 1, 2, 3, 3, 1, 0, 0, 1, 2, 1, 4], 'j': [0, 1, 0, 2, 1, 2, 3, 3, 2, 1, 1, 3, 4, 2], 't': [7359.39999999851, 10692.699999999255, 13860.29999999702, 17944.89999999851, 19943.099999997765, 23293, 25042.599999997765, 28293.199999999255, 31076.89999999851, 34162.599999997765, 40710.599999997765, 43410.5, 48128.599999997765, 53527], 'hit': ['0', '0', '0', '0', 'A', 'C', '0', 'B', '0', 'A', 'A', '0', 'B', 'C']}","[['unknown', 'ship', 'sea', 'unknown', 'unknown'], ['sea', 'ship', 'sea', 'ship', 'ship'], ['unknown', 'ship', 'unknown', 'sea', 'unknown'], ['unknown', 'sea', 'ship', 'sea', 'unknown'], ['sea', 'unknown', 'ship', 'unknown', 'unknown']]",14.0,11.0,1.0,8.0,,,,,,
,instructions,10,274455,0.0-7.0-1.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":6228.300000000745}]",6229.199999999255,,,,,,,,,,,,,,,,,
,Battleships,11,331505,0.0-7.0-0.1,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,pretend,"[['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', 'B', 'B']]","{'i': [4, 3, 2, 3, 3, 0, 0, 1, 1, 1, 2, 1, 0, 4, 4, 2, 3, 4, 4], 'j': [0, 0, 0, 1, 2, 1, 0, 1, 2, 3, 3, 4, 3, 2, 1, 1, 3, 3, 4], 't': [11226.5, 15091.70000000298, 18059.20000000298, 21859.10000000149, 25574.900000002235, 27259.300000000745, 28874.300000000745, 31809.70000000298, 33710.300000000745, 35908.900000002235, 37659.70000000298, 39243.300000000745, 40826.400000002235, 44994.60000000149, 48092.5, 49875.300000000745, 51844.10000000149, 53376.10000000149, 54909.900000002235], 'hit': ['0', 'A', '0', 'A', 'A', '0', '0', '0', '0', 'C', '0', '0', 'C', '0', '0', '0', '0', 'B', 'B']}","[['sea', 'sea', 'unknown', 'ship', 'unknown'], ['unknown', 'sea', 'sea', 'ship', 'sea'], ['sea', 'sea', 'unknown', 'sea', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'unknown'], ['sea', 'sea', 'sea', 'ship', 'ship']]",19.0,6.0,1.0,7.0,,,,,,
,instructions,12,333734,0.0-7.0-1.1,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":2224.39999999851}]",2224.699999999255,,,,,,,,,,,,,,,,,
,Battleships,13,385806,0.0-7.0-0.2,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,pretend,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]","{'i': [4, 0, 0, 0, 1, 2, 4, 3, 2, 1, 2, 2, 3, 0, 1, 1, 2, 4, 4, 3, 4], 'j': [0, 0, 4, 3, 4, 4, 4, 3, 3, 3, 2, 1, 1, 1, 0, 2, 0, 1, 2, 2, 3], 't': [3609.89999999851, 6112.10000000149, 8491.199999999255, 10494.699999999255, 13960.800000000745, 15928.199999999255, 18228.300000000745, 20860.60000000149, 22778.199999999255, 25044.199999999255, 27127.300000000745, 29795.699999999255, 31961.199999999255, 34894.10000000149, 38178.199999999255, 40578, 43496.699999999255, 45646.199999999255, 47479.5, 48828.39999999851, 49945.39999999851], 'hit': ['0', '0', 'B', '0', 'B', '0', '0', '0', 'A', '0', 'A', 'A', '0', '0', '0', '0', '0', '0', 'C', '0', 'C']}","[['sea', 'sea', 'unknown', 'sea', 'ship'], ['sea', 'unknown', 'sea', 'sea', 'ship'], ['sea', 'ship', 'ship', 'ship', 'sea'], ['unknown', 'sea', 'sea', 'sea', 'unknown'], ['sea', 'sea', 'ship', 'ship', 'sea']]",21.0,4.0,1.0,3.0,,,,,,
,instructions,14,388539,0.0-7.0-1.2,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":2729.10000000149}]",2729.5,,,,,,,,,,,,,,,,,
,Battleships,15,434688,0.0-7.0-0.3,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,pretend,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]","{'i': [4, 4, 0, 0, 1, 0, 0, 2, 4, 4, 3, 2, 1, 1, 3, 2, 2], 'j': [0, 4, 4, 0, 0, 1, 2, 2, 2, 3, 3, 3, 4, 2, 1, 1, 0], 't': [3183.39999999851, 7150.199999999255, 9817.39999999851, 11367.599999997765, 13050.29999999702, 14867.29999999702, 17417.199999999255, 20232.79999999702, 23332.5, 26249.699999999255, 28401.199999999255, 31101.79999999702, 34368.79999999702, 36851.29999999702, 39116.5, 41434.39999999851, 43968.199999999255], 'hit': ['0', '0', '0', 'C', '0', 'C', '0', '0', '0', 'A', 'A', 'A', '0', '0', '0', 'B', 'B']}","[['ship', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'unknown', 'sea', 'unknown', 'sea'], ['ship', 'ship', 'sea', 'ship', 'unknown'], ['unknown', 'sea', 'unknown', 'ship', 'unknown'], ['sea', 'unknown', 'sea', 'ship', 'sea']]",17.0,8.0,1.0,1.0,,,,,,
,instructions,16,436523,0.0-7.0-1.3,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":1830.800000000745}]",1831.300000000745,,,,,,,,,,,,,,,,,
,Battleships,17,480622,0.0-7.0-0.4,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,pretend,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]","{'i': [4, 0, 0, 0, 1, 2, 4, 2, 3, 2, 4, 3, 3, 3, 4, 2, 0, 1, 1, 1], 'j': [0, 0, 4, 3, 4, 4, 4, 2, 1, 0, 2, 4, 3, 2, 3, 3, 2, 2, 1, 0], 't': [3160.89999999851, 4326.300000000745, 6326.89999999851, 8076.39999999851, 9543.199999999255, 11062.300000000745, 13293.5, 15944.60000000149, 18177.60000000149, 21246.300000000745, 23528, 28777.699999999255, 30477.199999999255, 32046.199999999255, 33993.800000000745, 35178.199999999255, 37229.199999999255, 38528.5, 40612.60000000149, 41961.199999999255], 'hit': ['0', '0', 'B', '0', 'B', '0', '0', '0', '0', '0', '0', '0', 'C', '0', '0', 'C', '0', 'A', 'A', 'A']}","[['sea', 'unknown', 'sea', 'sea', 'ship'], ['ship', 'ship', 'ship', 'unknown', 'ship'], ['sea', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'sea', 'ship', 'sea'], ['sea', 'unknown', 'sea', 'sea', 'sea']]",20.0,5.0,1.0,4.0,,,,,,
,instructions,18,482824,0.0-7.0-1.4,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":2198}]",2198.39999999851,,,,,,,,,,,,,,,,,
,instructions,19,493355,0.0-8.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":10530.300000000745}]",10530.89999999851,,,,,,,,,,,,,,,,,
,Battleships,20,526106,0.0-9.0-0.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]","{'i': [4, 0, 0, 1, 2, 4, 4, 3, 2, 1, 1, 3, 3, 3, 2, 4, 1], 'j': [0, 0, 4, 4, 4, 4, 2, 1, 2, 0, 1, 3, 4, 2, 3, 3, 2], 't': [1239.6000000014901, 2522.39999999851, 3672.800000000745, 5489.800000000745, 7171.5, 9038.39999999851, 10404.89999999851, 11988.5, 13871.800000000745, 15822.60000000149, 17606.199999999255, 20691.300000000745, 22656.199999999255, 23938.60000000149, 25255.39999999851, 28872.5, 30607.300000000745], 'hit': ['0', '0', 'B', 'B', '0', '0', '0', '0', '0', 'A', 'A', 'C', '0', '0', 'C', '0', 'A']}","[['sea', 'unknown', 'unknown', 'unknown', 'ship'], ['ship', 'ship', 'ship', 'unknown', 'ship'], ['unknown', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'sea', 'ship', 'sea'], ['sea', 'unknown', 'sea', 'sea', 'sea']]",17.0,8.0,0.0,4.0,,,,,,
,instructions,21,528586,0.0-9.0-1.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":2477.099999997765}]",2478.599999997765,,,,,,,,,,,,,,,,,
,Battleships,22,558272,0.0-9.0-0.1,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['C', '0', '0', '0', 'A'], ['C', '0', 'B', '0', 'A'], ['0', '0', 'B', '0', 'A']]","{'i': [4, 1, 0, 0, 4, 3, 2, 2, 3, 1, 2, 1, 0, 4, 3], 'j': [0, 0, 0, 4, 4, 4, 4, 0, 0, 2, 2, 1, 2, 2, 2], 't': [995.1999999992549, 2345.099999997765, 3280.099999997765, 5862.89999999851, 7145.599999997765, 8612.39999999851, 9779, 12528.599999997765, 14296.89999999851, 16912.5, 18180.29999999702, 19279.599999997765, 20480.099999997765, 25929.699999999255, 27546.099999997765], 'hit': ['0', '0', '0', '0', 'A', 'A', 'A', 'C', 'C', '0', '0', '0', '0', 'B', 'B']}","[['sea', 'unknown', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'sea', 'unknown', 'unknown'], ['ship', 'unknown', 'sea', 'unknown', 'ship'], ['ship', 'unknown', 'ship', 'unknown', 'ship'], ['sea', 'unknown', 'ship', 'unknown', 'ship']]",15.0,10.0,0.0,5.0,,,,,,
,instructions,23,562186,0.0-9.0-1.1,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":3911.900000002235}]",3912.60000000149,,,,,,,,,,,,,,,,,
,Battleships,24,583750,0.0-9.0-0.2,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,non-pretend,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]","{'i': [4, 0, 0, 0, 0, 0, 4, 4, 4, 2, 2, 2, 2], 'j': [0, 0, 1, 2, 3, 4, 4, 3, 2, 1, 2, 3, 0], 't': [1378.6000000014901, 2446.10000000149, 3961.400000002235, 5194.699999999255, 8045.300000000745, 9329, 10528.300000000745, 12078.699999999255, 13763.900000002235, 15578.300000000745, 16961.699999999255, 18113.300000000745, 19429.5], 'hit': ['0', 'B', 'B', '0', '0', '0', 'C', 'C', '0', 'A', 'A', '0', 'A']}","[['ship', 'ship', 'sea', 'sea', 'sea'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['sea', 'unknown', 'sea', 'ship', 'ship']]",13.0,12.0,0.0,2.0,,,,,,
,instructions,25,586473,0.0-9.0-1.2,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":2720.89999999851}]",2721.39999999851,,,,,,,,,,,,,,,,,
,Battleships,26,610785,0.0-9.0-0.3,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]","{'i': [0, 0, 4, 4, 4, 4, 2, 0, 2, 3, 1, 2, 2], 'j': [0, 4, 4, 0, 1, 2, 0, 2, 4, 4, 4, 2, 1], 't': [1366.300000000745, 2449.900000002235, 3700.10000000149, 4748.900000002235, 6299.5, 7615.5, 10850.699999999255, 12650.300000000745, 14000, 16067.199999999255, 18633.800000000745, 20282.5, 22165], 'hit': ['0', '0', '0', 'C', 'C', '0', '0', '0', 'A', 'A', 'A', 'B', 'B']}","[['sea', 'unknown', 'sea', 'unknown', 'sea'], ['unknown', 'unknown', 'unknown', 'unknown', 'ship'], ['sea', 'ship', 'ship', 'unknown', 'ship'], ['unknown', 'unknown', 'unknown', 'unknown', 'ship'], ['ship', 'ship', 'sea', 'unknown', 'sea']]",13.0,12.0,0.0,0.0,,,,,,
,instructions,27,612771,0.0-9.0-1.3,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":1984.699999999255}]",1985.199999999255,,,,,,,,,,,,,,,,,
,Battleships,28,636384,0.0-9.0-0.4,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,,non-pretend,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]","{'i': [4, 0, 0, 4, 3, 2, 4, 2, 2, 0, 1, 3, 3, 1, 0], 'j': [0, 0, 4, 4, 4, 4, 2, 0, 1, 2, 1, 2, 3, 3, 3], 't': [988.9000000022352, 2004.2000000029802, 3471.400000002235, 4639.400000002235, 6056.300000000745, 7272.400000002235, 9106.20000000298, 10371.60000000149, 11555.300000000745, 14105.5, 15538.400000002235, 17173.60000000149, 18740, 20289.400000002235, 21472.900000002235], 'hit': ['0', '0', '0', 'A', 'A', 'A', '0', 'C', 'C', '0', '0', '0', '0', 'B', 'B']}","[['sea', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'unknown', 'ship', 'unknown'], ['ship', 'ship', 'unknown', 'unknown', 'ship'], ['unknown', 'unknown', 'sea', 'sea', 'ship'], ['sea', 'unknown', 'sea', 'unknown', 'ship']]",15.0,10.0,0.0,6.0,,,,,,
,instructions,29,638505,0.0-9.0-1.4,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":2119.60000000149}]",2120.0,,,,,,,,,,,,,,,,,
,instructions,30,659021,0.0-10.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":6528.89999999851},{""page_index"":1,""viewing_time"":13986.199999999255}]",20515.699999999255,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,31,726861,0.0-11.0-0.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,0.0,judge,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",,,,,,2.0,"['left', 'right']",right,229.0,228.0,left,right
,instructions,32,732386,0.0-11.0-1.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":5521.800000000745}]",5522.60000000149,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,33,806073,0.0-11.0-0.1,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,1.0,judge,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",,,,,,3.0,"['left', 'right']",right,223.0,235.0,right,left
,instructions,34,809586,0.0-11.0-1.1,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":3510}]",3511.199999999255,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,35,853745,0.0-11.0-0.2,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,0.0,judge,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",,,,,,0.0,"['left', 'right']",left,215.0,236.0,right,left
,instructions,36,856789,0.0-11.0-1.2,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":3041}]",3041.5,,,,,,,,,,,,,,,,,
